Power sample[990]: -67.216110
Power sample[991]: -68.744591
Power sample[992]: -69.238907
Power sample[993]: -62.868713
Power sample[994]: -58.128094
Power sample[995]: -62.615246
Power sample[996]: -74.932800
Power sample[997]: -66.117508
Power sample[998]: -70.195381
Power sample[999]: -66.144012
hackrf_sweep | The dynamic memory used was successfully released.
END.
